country,segment_id,road_name,road_class,land_use,speed_limit,median_speed,f85_speed,percent_over,f85_gap,sample_total,speed_safety_score,priority_class,recommended_action,time_pilot_type,time_pilot_selection_score,required_next_data
Thailand,32552, ,motorway,URBAN,60.0,81.4,95.0,1.0,35.0,199236.0,70,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,95.1,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,29673, ,primary,URBAN,90.0,96.6,115.0,0.6333324335429845,25.0,333411.0,76,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,95.0,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33864,Si Khio-Det Udom Road,trunk,RURAL,90.0,99.93333333,118.5,0.6776537874389903,28.5,1720833.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,94.89,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Maharashtra,2321,Yavatmal Bypass,primary,URBAN,55.0,65.875,81.0,0.7808415227554623,26.0,52405.0,74,High priority,Curve/geometry speed-management review,Urban time-window speed management,94.83,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Maharashtra,3420,Amravati Bypass,trunk,URBAN,60.0,81.0,97.5,0.8802573509863348,37.5,56421.0,71,High priority,Curve/geometry speed-management review,Urban time-window speed management,94.83,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17521,Asian Highway,trunk,URBAN,90.0,99.9,114.0,0.6833331436397643,24.0,1845081.0,75,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,94.76,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16130,Phahon Yothin Road,trunk,URBAN,80.0,91.1,106.0,0.7500006288849367,26.0,397529.0,74,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,94.7,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34479,Sukhumvit Road,trunk,URBAN,80.0,76.4,95.0,0.436296056059396,15.0,1606439.0,82,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,94.67,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,5969, ,trunk,RURAL,90.0,101.7,117.0,0.7106690432661267,27.0,2097114.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,94.66,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,11441, ,trunk,URBAN,60.0,85.5,98.0,1.0,38.0,1278954.0,69,High priority,Enforcement or average-speed camera candidate,Urban time-window speed management,94.64,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,6177, ,trunk,RURAL,85.0,96.5,113.0,0.7081184103514724,28.0,1091864.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,94.63,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34001,Khotchaseni Road,trunk,RURAL,85.0,96.475,112.25,0.7031981204053358,27.25,1815285.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,94.56,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,9067, ,trunk,RURAL,90.0,101.3,117.0,0.7249398232967377,27.0,1586162.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,94.54,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36242,Phetkasem Road,trunk,RURAL,80.0,91.38,105.6,0.6682369095508597,25.599999999999994,11745529.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,94.48,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36214,Phetkasem Road,trunk,URBAN,80.0,83.3,97.5,0.5780583234199527,17.5,1832540.0,79,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,94.45,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36695,Highway 42,trunk,URBAN,60.0,75.03333333,89.33333333,0.6494913890859527,29.333333330000002,537051.0,73,High priority,Curve/geometry speed-management review,Urban time-window speed management,94.43,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,19550, ,primary,URBAN,70.0,81.8,95.5,0.7169001205118423,25.5,990774.0,74,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,94.41,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34820,Yantarakit Koson Road,trunk,URBAN,85.0,94.2,110.5,0.7105172559387322,25.5,923682.0,74,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,94.32,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,11566, ,trunk,RURAL,90.0,100.13333333,115.33333333,0.709067026869207,25.333333330000002,3034589.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,94.27,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,15745,Phitsanulok Ring Road,primary,URBAN,85.0,92.3,109.5,0.6425161460672209,24.5,1037714.0,75,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,94.19,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17449,Asian Highway,trunk,URBAN,80.0,89.7,105.0,0.7249999141647602,25.0,873767.0,74,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,94.19,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,23098, ,primary,URBAN,80.0,86.5,101.0,0.6588799223348097,21.0,115367.0,77,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,94.15,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36158,Phetkasem Road,trunk,URBAN,80.0,87.4,103.66666666,0.6008960443801254,23.666666660000004,2487600.0,75,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,94.09,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16092,Phahon Yothin Road,trunk,URBAN,80.0,82.4,97.0,0.4937740818385317,17.0,3096732.0,79,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,93.99,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,5359, ,trunk,RURAL,90.0,100.4,117.0,0.6875103778856844,27.0,1186417.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,93.97,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17689, ,primary,URBAN,80.0,83.2,95.0,0.6000004347065351,15.0,920161.0,80,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,93.96,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16088,Phahon Yothin Road,trunk,URBAN,80.0,84.95,99.5,0.447670223134963,19.5,1304009.0,79,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,93.88,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,5351, ,trunk,URBAN,80.0,86.2,100.0,0.675001742929516,20.0,215155.0,77,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,93.86,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,5967, ,trunk,RURAL,90.0,100.15,115.75,0.6873891994630253,25.75,2221334.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,93.86,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17506,Asian Highway,trunk,URBAN,90.0,95.3,109.5,0.6125322538717289,19.5,5931846.0,75,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,93.84,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34009,Khotchaseni Road,trunk,RURAL,90.0,95.0,109.5,0.7153407578449519,19.5,1776907.0,76,Critical review,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,93.79,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,27478, ,primary,URBAN,80.0,86.5,100.0,0.6666666666666666,20.0,207381.0,77,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,93.77,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,7771, ,trunk,URBAN,90.0,97.0,117.0,0.616664922014027,27.0,191060.0,74,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,93.76,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33644,Rama II Road,trunk,URBAN,90.0,92.925,108.25,0.5617406934241496,18.25,10123299.0,74,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,93.74,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17046,Nakhon Ratchasima Bypass Road,trunk,URBAN,80.0,81.65,96.16666666,0.4740402786902531,16.166666660000004,3698730.0,79,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,93.67,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33881,Si Khio-Det Udom Road,trunk,URBAN,90.0,97.0,116.0,0.625,26.0,287872.0,74,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,93.39,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,35047,Super Highway,trunk,URBAN,80.0,81.86666666,97.0,0.4737892271440695,17.0,4218380.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,93.35,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16249,Phahon Yothin Road,trunk,URBAN,80.0,87.1,105.5,0.6499967068765484,25.5,197381.0,74,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,93.35,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17504,Asian Highway,trunk,URBAN,90.0,96.0,110.5,0.7057665062397154,20.5,6058209.0,73,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,93.34,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,47417, ,secondary,URBAN,90.0,90.8,106.0,0.5249999939343665,16.0,4121581.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,93.31,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,35593,Chonburi Bypass,trunk,URBAN,80.0,76.85,91.25,0.5688909945602685,11.25,11503325.0,77,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,93.31,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33527, ,motorway,URBAN,90.0,92.425,110.5,0.6043193489154726,20.5,19668844.0,72,High priority,Urban high-speed corridor speed-limit review,Night enforcement or average-speed pilot,93.29,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33812,Suranarai Road,primary,RURAL,90.0,95.8,112.0,0.6166660146826793,22.0,153378.0,76,Critical review,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,93.24,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,42666, ,secondary,URBAN,80.0,84.5,100.0,0.5999995183241534,20.0,415217.0,77,Critical review,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,93.21,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34557,Don Mueang Tollway,motorway,URBAN,80.0,84.3,108.0,0.5635099056818624,28.0,9111185.0,69,High priority,Urban high-speed corridor speed-limit review,Variable speed limit feasibility review,93.19,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17522,Asian Highway,trunk,RURAL,90.0,103.0,116.0,0.7249998645493013,26.0,1845690.0,72,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,93.17,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Maharashtra,2786,Flyover,trunk,URBAN,60.0,69.0,85.0,0.6516492143113749,25.0,150314.0,74,High priority,Curve/geometry speed-management review,Urban time-window speed management,93.09,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34550,Sukhumvit Road,trunk,RURAL,90.0,99.8,115.66666666,0.750442221116717,25.666666660000004,1461373.0,72,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,93.07,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,19171, ,primary,URBAN,60.0,72.9,89.0,0.7500024090116307,29.0,103777.0,71,High priority,Curve/geometry speed-management review,Urban time-window speed management,93.05,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,55620,Phahonyothin Road,trunk,URBAN,90.0,88.575,106.25,0.5750278044229243,16.25,2288305.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,93.02,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,6178, ,trunk,RURAL,90.0,99.95,115.0,0.6872603664221523,25.0,1087598.0,73,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,92.92,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,20712, ,primary,URBAN,66.0,80.8,120.0,0.6829261020587666,54.0,67079.0,71,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,92.86,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,29162, ,primary,RURAL,85.0,98.2,115.0,0.7609574199646735,30.0,499342.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,92.86,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,21486, ,primary,RURAL,90.0,95.9,113.0,0.6249993846396203,23.0,203133.0,75,Critical review,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,92.85,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36171,Phetkasem Road,trunk,URBAN,80.0,86.425,102.75,0.6842479503940979,22.75,3033510.0,73,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,92.73,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17520,Asian Highway,trunk,RURAL,90.0,102.0,115.0,0.725,25.0,1862760.0,72,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,92.68,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,5414, ,trunk,URBAN,80.0,90.3,104.0,0.6653629227402363,24.0,1971246.0,73,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,92.64,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Maharashtra,2084,Unnamed road,trunk,URBAN,60.0,71.66666666666667,89.22222222222223,0.6867065651070003,29.22222222222223,187476.0,71,High priority,Curve/geometry speed-management review,Urban time-window speed management,92.57,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16078,Phahon Yothin Road,trunk,URBAN,90.0,88.33333333,105.33333333,0.46220722257519514,15.333333330000002,2447465.0,79,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,92.51,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,1290, ,trunk,RURAL,90.0,103.5,123.0,0.7273379259962092,33.0,448977.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,92.5,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,10636, ,trunk,URBAN,80.0,89.3,104.0,0.6263375455218112,24.0,2419170.0,73,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,92.47,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,10740, ,trunk,URBAN,90.0,97.6,111.0,0.7868960158503893,21.0,2115784.0,73,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,92.43,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16200,Phahon Yothin Road,trunk,RURAL,90.0,99.4,114.0,0.716667564606792,24.0,278415.0,73,High priority,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,92.31,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,6811, ,trunk,RURAL,83.0,95.66666667,112.33333333,0.7268747461331648,29.333333330000002,620404.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,92.25,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36236,Phetkasem Road,trunk,RURAL,80.0,93.88,107.4,0.7251128111234149,27.400000000000006,8568304.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,92.24,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Maharashtra,3345,Unnamed road,trunk,RURAL,80.0,90.14285714285714,107.76190476190476,0.7091151250976896,27.76190476190476,454245.0,71,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,92.2,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,20122, ,primary,URBAN,85.0,89.2,104.0,0.6041827749183827,19.0,1250653.0,76,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,92.17,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36247,Phetkasem Road,trunk,URBAN,90.0,95.1,110.0,0.6166667413960343,20.0,2007243.0,75,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,92.17,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,51175, ,secondary,URBAN,60.0,74.0,86.0,0.8833329375163275,26.0,673712.0,70,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,92.17,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,15182, ,trunk,URBAN,90.0,91.7,107.0,0.5500020904855036,17.0,215261.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,92.11,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,21520, ,primary,URBAN,90.0,95.0,112.0,0.5999986255429105,22.0,145512.0,75,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,92.07,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17175,Patthamanon Road,primary,RURAL,90.0,96.875,114.75,0.6475197798417612,24.75,290700.0,73,High priority,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,92.0,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,5955, ,trunk,RURAL,90.0,102.0,119.0,0.7250005486382798,29.0,501241.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,92.0,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,23096, ,primary,URBAN,80.0,84.1,97.5,0.6088135927597347,17.5,121653.0,77,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,91.9,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,15690,Mukdahan Bypass Road,trunk,URBAN,80.0,78.05,98.0,0.4662855960479011,18.0,270641.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,91.8,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34737,Suwinthawong Road,trunk,URBAN,85.0,85.0,101.0,0.49999967602080986,16.0,1543309.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,91.77,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,12135, ,trunk,RURAL,80.0,92.3,108.0,0.7666666666666667,28.0,174210.0,70,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,91.75,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,55826,Thep Krasattri Road,primary,URBAN,65.0,64.5,80.5,0.5141869675416488,15.5,1677596.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,91.73,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,29139, ,primary,URBAN,80.0,84.6,99.0,0.5999994199401378,19.0,344792.0,76,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,91.67,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36167,Phetkasem Road,trunk,URBAN,90.0,86.7,105.0,0.5316690537090698,15.0,1624046.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,91.63,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36345,Ratchaphruek Road,primary,URBAN,80.0,71.72916666,85.20833333,0.3958736737876457,5.208333330000002,40267684.0,80,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,91.56,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,2790, ,trunk,RURAL,90.0,103.0,121.0,0.7499978178707656,31.0,114567.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,91.56,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,28076, ,primary,RURAL,90.0,100.85,118.0,0.7113303399144321,28.0,708443.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,91.47,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,1471, ,trunk,RURAL,90.0,103.7,123.0,0.733333973764728,33.0,208193.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,91.44,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36245,Phetkasem Road,trunk,URBAN,90.0,83.8,101.0,0.45871459411500193,11.0,6609212.0,78,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,91.39,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36254,Phetkasem Road,trunk,URBAN,80.0,85.95,100.3,0.5133861672398876,20.299999999999997,8219343.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,91.39,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,1589, ,trunk,RURAL,90.0,102.5,121.0,0.7249980125606169,31.0,201264.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,91.35,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17479,Asian Highway,trunk,URBAN,60.0,86.6,103.0,1.0,43.0,647697.0,66,High priority,Enforcement or average-speed camera candidate,Urban time-window speed management,91.32,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,5318, ,trunk,URBAN,80.0,89.5,104.0,0.7000001605427629,24.0,622887.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,91.31,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,11592, ,trunk,URBAN,60.0,87.0,104.0,0.8749996590155825,44.0,1099757.0,67,High priority,Enforcement or average-speed camera candidate,Urban time-window speed management,91.3,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33833,Suranarai Road,primary,URBAN,40.0,66.5,80.0,1.0,40.0,598627.0,66,High priority,Curve/geometry speed-management review,Urban time-window speed management,91.3,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,1494, ,trunk,RURAL,90.0,101.9,121.0,0.7166686558613611,31.0,209465.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,91.27,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36334,Borommaratchachonnani Elevated Highway,primary,URBAN,80.0,76.78333333,93.16666666,0.46779154156453645,13.166666660000004,15616907.0,75,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,91.26,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16079,Phahon Yothin Road,trunk,RURAL,80.0,98.6,114.66666667,0.8199922371979873,34.66666667,2117792.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,91.26,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,1498, ,trunk,RURAL,90.0,102.0,121.0,0.7125014039159897,31.0,213688.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,91.23,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36539,Si Chan Road,primary,URBAN,60.0,84.0,96.0,1.0,36.0,465904.0,66,High priority,Enforcement or average-speed camera candidate,Urban time-window speed management,91.23,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36503,Vajiravudh Damnoen Road,trunk,URBAN,60.0,88.7,105.0,1.0,45.0,448164.0,66,High priority,Enforcement or average-speed camera candidate,Urban time-window speed management,91.22,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
