country,segment_id,road_name,road_class,land_use,speed_limit,median_speed,f85_speed,percent_over,median_gap,f85_gap,sample_total,road_length_km,sinuosity,bearing_change_per_km,limit_alignment_points,operating_speed_points,exposure_points,vulnerable_context_points,geometry_points,qa_points,speed_safety_score,priority_class,recommended_action,confidence
Thailand,17516,Asian Highway,trunk,RURAL,90.0,96.13333333,110.33333333,0.6803678153563504,6.133333329999999,20.333333330000002,9625373.0,18.1,1.031424232005778,9.26182890100112,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,17942, ,primary,URBAN,80.0,77.8,90.0,0.4249976020334756,-2.200000000000003,10.0,166808.0,0.7,1.0442219459223976,54.78504455166802,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,18753, ,primary,RURAL,86.0,85.66666667,105.0,0.47724413864177134,-0.3333333300000021,19.0,989745.0,24.2,1.025411487987735,50.49837528627641,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,19241, ,primary,RURAL,90.0,100.0,117.0,0.6999990321925034,10.0,27.0,309979.0,6.3,1.000000037434579,0.03805317587564729,28,25,8,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,19397, ,primary,RURAL,90.0,92.6,109.0,0.5499998523640938,2.5999999999999943,19.0,338671.0,12.7,1.0474963120460459,51.96877467077506,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,19600, ,primary,URBAN,80.0,77.6,91.0,0.4250006049314008,-2.4000000000000057,11.0,661232.0,1.1,1.0819222566839701,57.45208104761019,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,20676, ,primary,URBAN,80.0,76.6,92.0,0.42500039848892995,-3.4000000000000057,12.0,250948.0,1.0,1.0214314362347194,71.66293646462594,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,20902, ,primary,URBAN,80.0,74.5,88.0,0.35,-5.5,8.0,131880.0,0.4,1.019627310958517,78.4609025716143,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,20989, ,primary,URBAN,80.0,79.2,94.0,0.4749958403431255,-0.7999999999999972,14.0,108182.0,1.3,1.0230319973085271,54.97221588584134,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,21471, ,primary,URBAN,80.0,78.3,91.0,0.44999930947810357,-1.7000000000000028,11.0,72409.0,1.1,1.0387581588961912,107.54908262761937,30,13,3,13,10,0,69,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,21529, ,primary,URBAN,80.0,75.3,90.0,0.37500070965873933,-4.700000000000003,10.0,176141.0,0.6,1.0542242317787613,80.03723094845684,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,22139, ,primary,RURAL,90.0,88.9,106.0,0.4750020367704967,-1.0999999999999943,16.0,110469.0,0.6,19.25001374740549,216.18820240320414,28,17,6,8,10,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,23898, ,primary,URBAN,70.0,68.7,86.0,0.4749999378130005,-1.2999999999999972,16.0,2814093.0,0.2,1.0018184715200553,40.7868643042405,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,27406, ,primary,URBAN,80.0,76.6,88.0,0.4,-3.4000000000000057,8.0,220810.0,1.0,1.0186909234348525,71.84743773353244,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,28020, ,primary,URBAN,90.0,93.45,110.0,0.5735659343225947,3.450000000000003,20.0,513784.0,13.1,1.0361216589672082,9.683203316803583,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,28160, ,primary,URBAN,90.0,83.9,97.5,0.46174713698813674,-6.099999999999994,7.5,753839.0,1.8,1.0340276451086765,52.42524606665926,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,28274, ,primary,URBAN,90.0,86.8,104.0,0.4250026421475375,-3.200000000000003,14.0,151392.0,0.4,1.0026393533865618,66.40361725702938,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,28413, ,primary,RURAL,90.0,96.48333333,112.83333333,0.6376654968492673,6.483333329999994,22.833333330000002,2083801.0,35.3,1.040139487609266,9.28711107032828,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,28634, ,primary,URBAN,80.0,76.8,89.0,0.40000224021864533,-3.200000000000003,9.0,89277.0,0.8,1.0982062613615964,102.35652227774763,30,13,3,13,10,0,69,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,29767, ,primary,RURAL,90.0,101.0,117.0,0.7333353110445282,11.0,27.0,134836.0,3.3,1.0004113034775204,7.10462478902474,28,25,8,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,29937, ,primary,RURAL,90.0,99.0,117.0,0.6666666666666666,9.0,27.0,195837.0,5.7,1.0000213224546939,2.860187232757245,28,25,8,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,30488, ,primary,RURAL,90.0,96.38333333,114.33333333,0.626395935486216,6.383333329999999,24.333333330000002,1128007.0,25.1,1.0586410440420213,5.284437892812677,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,32927, ,motorway,URBAN,80.0,86.0,101.0,0.6749997888127965,6.0,21.0,1538919.0,0.3,1.00120517530823,15.793974970173057,30,21,9,9,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,32932, ,motorway,URBAN,80.0,86.2,100.0,0.6749997031736672,6.200000000000003,20.0,1263365.0,0.3,1.0014433901758943,22.470395194710463,30,21,9,9,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33633,Rama II Road,trunk,URBAN,90.0,89.9,105.0,0.5000002717245104,-0.09999999999999432,15.0,1840099.0,1.2,1.0040050893097028,6.113035661172079,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33646,Rama II Road,trunk,URBAN,90.0,94.08333333,110.0,0.5786005791531402,4.083333330000002,20.0,6708761.0,2.4,1.0041750652261898,7.881274236367182,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33716,Mahidon Road,secondary,URBAN,60.0,71.4,83.0,0.8249998259611533,11.400000000000006,23.0,1580107.0,0.8,1.0013616673973338,53.69398063378461,20,21,9,12,7,0,69,High priority,Curve/geometry speed-management review,High
Thailand,33822,Suranarai Road,primary,RURAL,85.0,87.3,102.75,0.5495824586812844,2.299999999999997,17.75,436364.0,18.2,1.0963259241618621,26.970089547228067,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,33862,Si Khio-Det Udom Road,trunk,RURAL,90.0,91.16666666,108.16666666,0.65548868844658,1.1666666600000042,18.166666660000004,1676958.0,24.3,1.0461906103178216,5.251177168497617,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,33938,Chayangkun Road,trunk,RURAL,86.0,86.86666667,101.33333333,0.5066010792404124,0.8666666700000007,15.333333330000002,582632.0,24.1,1.1025269946149743,13.009864114093743,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,33980,Khotchaseni Road,trunk,RURAL,90.0,95.2,109.25,0.6487980078763896,5.200000000000003,19.25,1263777.0,16.2,1.018463808414907,7.571346950785657,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,33991,Khotchaseni Road,trunk,RURAL,90.0,100.0,115.0,0.7333340345193895,10.0,25.0,475385.0,8.8,1.0107241775842553,7.9963935514565065,28,25,8,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,34329,Sa Kaeo-Khao Hin Son Road,primary,RURAL,90.0,97.525,113.75,0.6649465239159801,7.525000000000006,23.75,1984719.0,40.8,1.0076301214336556,2.9302359919257706,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,34366,Maliwan Road,trunk,RURAL,86.0,91.33333333,106.0,0.603141883773911,5.333333330000002,20.0,1194379.0,25.9,1.0288962116047657,4.5775865004686755,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,34433,Nakhon Sawan Bypass Road,trunk,URBAN,90.0,89.5,106.0,0.43305878902399736,-0.5,16.0,1663848.0,1.1,1.0074325004012517,7.890462463774618,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,34436,Nakhon Sawan Bypass Road,trunk,URBAN,90.0,89.4,105.0,0.4477019714839833,-0.5999999999999943,15.0,2357412.0,1.3,1.0074702200723111,10.02676842233594,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,34474,Sukhumvit Road,trunk,URBAN,80.0,66.05,82.5,0.287486804813604,-13.950000000000003,2.5,1563070.0,10.8,1.268875125368998,17.60809498515497,30,4,12,13,10,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,34525,Sukhumvit Road,trunk,URBAN,90.0,70.72,85.4,0.1877336307500896,-19.28,-4.599999999999994,3957634.0,16.5,1.3853994799444154,22.995874182311834,30,4,12,13,10,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,34542,Sukhumvit Road,trunk,URBAN,80.0,84.1,98.0,0.5999996521736106,4.099999999999994,18.0,1149999.0,2.2,1.0130468904415562,13.63472108443269,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,34557,Don Mueang Tollway,motorway,URBAN,80.0,84.3,108.0,0.5635099056818624,4.299999999999997,28.0,9111185.0,0.4,1.0386581375813058,10.783892817651537,30,21,9,9,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,34567,Bypass Road Cha-am - Pran Buri,trunk,RURAL,90.0,90.55,107.5,0.7498665652562614,0.5499999999999972,17.5,1798632.0,11.8,1.0026096952146162,2.1693773342275815,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,34576,Bypass Road Cha-am - Pran Buri,trunk,URBAN,90.0,91.2,108.0,0.5250001855645616,1.2000000000000028,18.0,1077792.0,2.8,1.0000538696028016,1.8755793406669397,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,34667,Khon Kaen Ring Road,trunk,URBAN,90.0,77.73,94.3,0.313684593769773,-12.269999999999996,4.299999999999997,3290474.0,25.2,1.8171558904095246,11.060669732188817,30,4,12,13,10,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,34672,Khon Kaen Ring Road,trunk,URBAN,90.0,72.97,88.7,0.2909646190762096,-17.03,-1.2999999999999972,2901394.0,25.1,1.8186692647028875,10.805884492346852,30,4,12,13,10,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,35041,Super Highway,trunk,RURAL,77.0,87.0125,99.25,0.7399616719699161,10.012500000000003,22.25,5531200.0,44.8,1.2774686594757436,69.43488671643895,18,21,12,8,10,0,69,High priority,Curve/geometry speed-management review,High
Thailand,35329,Nittayo Road,trunk,URBAN,90.0,90.0,106.0,0.5001102893093546,0.0,16.0,512289.0,10.1,1.0029591285831425,9.08376707936847,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,35346,Nittayo Road,trunk,RURAL,90.0,90.97222222,107.94444444,0.579293822930539,0.9722222200000061,17.944444439999998,959646.0,48.5,1.1093974196981542,8.51733296353101,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,35552,Phet Kasem Road,trunk,URBAN,90.0,71.7125,87.5,0.17105571508302395,-18.287499999999994,-2.5,15622179.0,16.1,1.1099520885944252,13.314840139221623,30,4,15,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,35592,Chonburi Bypass,trunk,URBAN,90.0,78.05,92.0,0.5754808639129924,-11.950000000000003,2.0,7469317.0,5.6,1.1496854366620746,18.520344932446434,30,8,11,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,35759,Mittraphap Road,trunk,URBAN,90.0,91.1,107.0,0.5249998930335502,1.0999999999999943,17.0,1636027.0,2.8,1.0341457192716779,19.858506174526372,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,35761,Mittraphap Road,trunk,URBAN,90.0,89.0,105.0,0.4749997697981283,-1.0,15.0,1629005.0,0.7,1.0004911691374343,7.6136278015721,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,35776,Mittraphap Road,trunk,URBAN,90.0,89.6,105.0,0.5,-0.4000000000000057,15.0,1622906.0,2.8,1.0326289729374232,19.83132119596699,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,35823,Somphot Chiang Mai 700 Pi Road,primary,URBAN,80.0,68.75,82.875,0.20565664352068916,-11.25,2.875,9672379.0,14.9,2.374413106523415,40.17177471251433,30,4,12,13,10,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,36124,Phetkasem Road,trunk,RURAL,86.0,86.86666667,102.33333333,0.4553203340576869,0.8666666700000007,16.333333330000002,272887.0,20.7,1.0966900087071068,71.15402070770608,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,36187,Phetkasem Road,trunk,RURAL,80.0,81.1875,94.25,0.6530435170269409,1.1875,14.25,1502883.0,40.4,1.159268952246721,46.344905619792264,22,17,12,8,10,0,69,High priority,Curve/geometry speed-management review,High
Thailand,36257,Phetkasem Road,trunk,URBAN,80.0,79.5,91.0,0.5,-0.5,11.0,427134.0,1.2,1.0366120950976458,59.5110044021641,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,36378,Si Chan Road,trunk,RURAL,90.0,91.43333333,105.5,0.6018752590674322,1.4333333299999964,15.5,1734587.0,26.4,1.077521417362878,8.0071469912511,28,21,12,8,0,0,69,High priority,Enforcement or average-speed camera candidate,High
Thailand,36547,Pak Chong Bypass,trunk,URBAN,90.0,88.15,105.5,0.45601669525543187,-1.8499999999999943,15.5,2742336.0,1.3,1.0220927957540398,7.1261755566343075,30,17,9,13,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,36567,Chaiyaphum-Chum Phae Road,trunk,RURAL,90.0,90.3,106.0,0.5031449955909247,0.29999999999999716,16.0,460414.0,22.3,1.098892249083555,12.43156286561453,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,36638,Chayangkun Road,primary,RURAL,90.0,90.825,105.25,0.5223548380554485,0.8250000000000028,15.25,394456.0,38.3,1.1352827900016136,15.176470241608236,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,36639,Chayangkun Road,primary,RURAL,90.0,91.45,107.5,0.5385575442137129,1.4500000000000028,17.5,188290.0,38.3,1.1357206886769375,15.468353639036865,28,17,9,8,7,0,69,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,36774,Malai Maen Road,primary,URBAN,90.0,84.3,100.0,0.35000033051951057,-5.700000000000003,10.0,151277.0,2.6,1.0983855543014476,23.69783023723144,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,44785, ,secondary,URBAN,80.0,84.7,98.0,0.6249989847056052,4.700000000000003,18.0,246234.0,2.8,1.0000635576581225,5.255245845246283,30,21,6,12,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,53165, ,secondary,URBAN,70.0,82.4,99.33333333,0.3704832864098057,12.400000000000006,29.333333330000002,385734.0,1.0,1.0000066268280705,0.5529035597027229,30,21,6,12,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,53259, ,secondary,URBAN,80.0,85.1,101.0,0.6250009207492689,5.099999999999994,21.0,271518.0,1.5,1.0033810604357287,11.109573670891896,30,21,6,12,0,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,55618,Phahonyothin Road,trunk,RURAL,80.0,89.0,105.0,0.5917275902777146,9.0,25.0,1318044.0,6.6,1.0842946723987212,15.795955671140753,22,21,11,8,7,0,69,High priority,Curve/geometry speed-management review,High
Thailand,55638,Maliwan Road,primary,URBAN,90.0,83.0,100.0,0.3500022126830995,-7.0,10.0,180776.0,0.7,1.0303733403398898,54.614527501810436,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,High
Thailand,55815,Thep Krasattri Road,primary,RURAL,70.0,77.05,87.0,0.7445176080624433,7.049999999999997,17.0,2015270.0,12.6,1.3802284965221088,79.39163945543511,18,21,12,8,10,0,69,High priority,Curve/geometry speed-management review,High
Maharashtra,3489,Amravati Bypass,trunk,URBAN,80.0,77.0,92.0,0.39999373786711756,-3.0,12.0,31938.0,18.437035966,1.1125980566305338,23.354970016857166,30,13,6,13,7,0,69,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,94,Saraburi Bypass Road,trunk,URBAN,80.0,80.4,96.0,0.5000006344090797,0.4000000000000057,16.0,788135.0,3.4,1.0281618594991133,10.46450193191988,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,137,Sathonlamak Road,trunk,URBAN,90.0,90.3,105.0,0.49999767421307,0.29999999999999716,15.0,214981.0,6.9,1.020944426532015,25.377251526385805,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,2366, ,trunk,URBAN,80.0,70.2,87.0,0.2749994267063131,-9.799999999999997,7.0,523292.0,0.4,1.1625715291841794,300.2397206765908,30,9,6,13,10,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,4630, ,trunk,RURAL,90.0,90.4,105.0,0.5,0.4000000000000057,15.0,502972.0,3.4,1.0840805023894349,60.04687499628167,28,17,8,8,7,0,68,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,4941, ,trunk,RURAL,90.0,91.9,106.0,0.5499989646961383,1.9000000000000057,16.0,482950.0,5.4,1.1369814222958432,63.73138259266778,28,17,8,8,7,0,68,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,4971, ,trunk,RURAL,90.0,90.7,105.0,0.5250004647502432,0.7000000000000028,15.0,484131.0,9.8,1.0607135417245626,78.28643776373708,28,17,8,8,7,0,68,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,5467, ,trunk,RURAL,90.0,94.95,108.0,0.626295804418174,4.950000000000003,18.0,1336525.0,6.0,1.0000294240108691,2.7916293646097703,28,21,11,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
Thailand,7420, ,trunk,URBAN,90.0,84.4,99.0,0.3500058729102228,-5.599999999999994,9.0,51082.0,3.7,1.105403311555509,42.85906243727428,30,13,5,13,7,0,68,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,7896, ,trunk,URBAN,90.0,93.95,114.5,0.5671432296299185,3.950000000000003,24.5,410369.0,3.1,1.0000185482998691,4.909146602559888,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,10249, ,trunk,RURAL,90.0,96.7,110.0,0.6750002094763141,6.700000000000003,20.0,2028869.0,3.0,1.0000006489439452,0.23676720927806713,28,21,11,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
Thailand,10312, ,trunk,URBAN,80.0,80.1,96.0,0.49999885819983786,0.09999999999999432,16.0,437905.0,3.1,1.0014535929666768,8.097909126061156,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,10360, ,trunk,URBAN,90.0,91.5,108.0,0.549999415908321,1.5,18.0,428015.0,3.3,1.0,0.0,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,10365, ,trunk,URBAN,90.0,92.2,107.0,0.5500010012437673,2.200000000000003,17.0,449441.0,3.3,1.0,0.0,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,11134, ,trunk,RURAL,86.0,79.6,92.66666667,0.3971295050375006,-6.400000000000006,6.666666669999998,3095285.0,10.4,1.094510241874552,42.059762394122764,28,13,12,8,7,0,68,High priority,Curve/geometry speed-management review,High
Thailand,11397, ,trunk,RURAL,90.0,96.9,113.0,0.6666666666666666,6.900000000000006,23.0,1023624.0,3.1,1.015198282682201,8.52620734726647,28,21,11,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
Thailand,11785, ,trunk,URBAN,90.0,90.4,107.0,0.4999991712098182,0.4000000000000057,17.0,603289.0,5.1,1.0000668419840157,1.9739151087420304,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,12388, ,trunk,URBAN,90.0,83.2,97.0,0.29999963278540837,-6.799999999999997,7.0,816961.0,0.3,18.526108524268267,230.83937743356051,30,9,6,13,10,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,12441, ,trunk,RURAL,90.0,89.1,103.0,0.46998317738986095,-0.9000000000000057,13.0,2323064.0,33.7,1.1164702671678322,46.44198563340255,28,13,12,8,7,0,68,High priority,Curve/geometry speed-management review,High
Thailand,13028, ,trunk,RURAL,90.0,96.5,114.0,0.29888618389918575,6.5,24.0,204971.0,26.7,1.1639976739927782,66.17117118979724,28,13,9,8,10,0,68,High priority,Curve/geometry speed-management review,High
Thailand,13649, ,trunk,URBAN,90.0,89.4,106.0,0.48333273828650314,-0.5999999999999943,16.0,336108.0,3.0,1.0066606557164548,17.15537299479483,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,15238,Suwinthawong Road,primary,RURAL,90.0,89.425,104.625,0.5611103154595243,-0.5750000000000028,14.625,1598969.0,25.5,1.083924821169203,18.276531481987067,28,13,12,8,7,0,68,High priority,Curve/geometry speed-management review,High
Thailand,15505,Suwannason Road,trunk,RURAL,85.0,87.025,103.0,0.6054443937517652,2.0250000000000057,18.0,1795131.0,4.8,1.0363086877909933,28.012728674450976,28,21,11,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
Thailand,15516,Suwannason Road,trunk,URBAN,90.0,84.48,99.2,0.44662670167715385,-5.519999999999996,9.200000000000003,2675008.0,26.8,1.0410598632282269,15.100538435623493,30,13,12,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,15517,Suwannason Road,trunk,URBAN,90.0,88.72,103.6,0.4744303658772511,-1.2800000000000011,13.599999999999994,2920515.0,26.9,1.0412505966200205,12.010925008275345,30,13,12,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,15661,Singhawat Road,trunk,RURAL,90.0,77.5,96.66666666,0.3576260210128877,-12.5,6.666666660000004,1491656.0,23.3,1.1403467476267632,6.989802053487876,28,13,12,8,7,0,68,High priority,Curve/geometry speed-management review,High
Thailand,15662,Singhawat Road,trunk,RURAL,90.0,87.4375,101.75,0.5314024708639229,-2.5625,11.75,2729005.0,33.7,1.1405785634715304,7.228272132856502,28,13,12,8,7,0,68,High priority,Curve/geometry speed-management review,High
Thailand,15702,Lom Sak Bypass Road,trunk,URBAN,90.0,93.6,112.0,0.5666700082933097,3.5999999999999943,22.0,109727.0,3.3,1.011376455660757,10.994304402153777,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16076,Phahon Yothin Road,trunk,URBAN,90.0,93.5,109.0,0.5749996355525752,3.5,19.0,823164.0,7.7,1.0039504005306519,6.555143307109906,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16108,Phahon Yothin Road,trunk,URBAN,80.0,74.55,90.0,0.2954624727864635,-5.450000000000003,10.0,937493.0,11.7,1.0814341677819734,23.840110333412756,30,9,9,13,7,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16148,Phahon Yothin Road,trunk,RURAL,83.0,78.76666667,91.33333333,0.3586054085004354,-4.233333329999994,8.333333330000002,335324.0,30.0,1.089388604854866,108.4790243011986,28,13,9,8,10,0,68,High priority,Curve/geometry speed-management review,High
Thailand,16188,Phahon Yothin Road,trunk,URBAN,80.0,75.0,89.5,0.4655834570697721,-5.0,9.5,1833871.0,22.6,1.0643031760801218,24.856978235308834,30,13,12,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16456,Chaeng Sanit Road,trunk,URBAN,80.0,81.2,98.0,0.5250001674641682,1.2000000000000028,18.0,447857.0,3.1,1.0273394160158458,17.752207635125192,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16477,Chaeng Sanit Road,trunk,URBAN,90.0,94.2,113.0,0.5833348530994109,4.200000000000003,23.0,328998.0,3.3,1.0000059697766086,1.0612676483727068,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16591,Nakhon Ratchasima Ring Road,trunk,URBAN,90.0,83.3,109.0,0.412497029005106,-6.700000000000003,19.0,122013.0,3.0,1.0001470267035235,2.5984306610986048,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16658,Industrial Ring Road,primary,URBAN,80.0,70.3,86.0,0.26666683303968497,-9.700000000000003,6.0,2003530.0,0.3,1.102991319875936,55.89985985862484,30,9,9,13,7,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16666,Industrial Ring Road,primary,URBAN,80.0,73.1,88.0,0.3128012113497056,-6.900000000000006,8.0,5165808.0,0.5,1.1260715098274854,46.19573969567121,30,9,9,13,7,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,16910,Highway 118,primary,RURAL,90.0,92.3,107.0,0.5750007080347787,2.299999999999997,17.0,353090.0,6.5,1.0510747725452116,83.10701587825199,28,17,8,8,7,0,68,High priority,"Integrated speed-limit, design, and enforcement review",High
Thailand,17164,Charot Withi Thong Road,trunk,URBAN,90.0,90.0,107.0,0.499996984263889,0.0,17.0,165797.0,7.9,1.0572425927201858,14.58131943207079,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17436,Asian Highway,trunk,URBAN,80.0,80.7,100.0,0.5166670835332398,0.7000000000000028,20.0,879578.0,5.1,1.0006670490786906,9.25855179035102,30,17,8,13,0,0,68,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17456,Asian Highway,trunk,RURAL,90.0,83.95277777,102.27777777,0.524971613994656,-6.047222230000003,12.27777777,4150813.0,58.4,1.122235975005246,7.656913151207118,28,13,12,8,7,0,68,High priority,Curve/geometry speed-management review,High
Thailand,17488,Asian Highway,trunk,RURAL,90.0,87.87051282,105.23076923,0.44491719066315827,-2.129487179999998,15.230769230000007,11337067.0,46.8,1.0159313123378535,5.629659283693276,28,17,15,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
Thailand,17495,Asian Highway,trunk,RURAL,90.0,101.0,114.0,0.7249998731609035,11.0,24.0,1773901.0,4.3,1.0013445171333275,3.0212344499136354,28,21,11,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
Thailand,17497,Asian Highway,trunk,RURAL,90.0,100.0,113.0,0.7000002237314149,10.0,23.0,1787858.0,6.2,1.012159877941512,6.042159559779645,28,21,11,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
Thailand,17499,Asian Highway,trunk,RURAL,90.0,99.6,113.0,0.6833333333333333,9.599999999999994,23.0,2078700.0,4.4,1.0030720180036015,3.4298762049814737,28,21,11,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
Thailand,17518,Asian Highway,trunk,RURAL,90.0,98.6,112.0,0.6499999075079497,8.599999999999994,22.0,2162348.0,4.4,1.003140054787285,3.9068149710600513,28,21,11,8,0,0,68,High priority,Enforcement or average-speed camera candidate,High
